STATUS | wrapper  | main    | 2016/04/18 10:36:44.561 | Pinging the JVM took 2 seconds to respond.
INFO   | jvm 2    | main    | 2016/04/18 10:37:01.245 | WARN  [automatedUpdateCl2012::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdateCl2012) [UpdateOpenLigaDbService] Can not check webservice for updates: I/O error: www.openligadb.de; nested exception is java.net.UnknownHostException: www.openligadb.de
INFO   | jvm 2    | main    | 2016/04/18 10:37:01.248 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] Can not check webservice for updates: I/O error: www.openligadb.de; nested exception is java.net.UnknownHostException: www.openligadb.de
INFO   | jvm 2    | main    | 2016/04/18 10:37:01.248 | WARN  [automatedUpdate1LGer2012::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2012) [UpdateOpenLigaDbService] Can not check webservice for updates: I/O error: www.openligadb.de; nested exception is java.net.UnknownHostException: www.openligadb.de
INFO   | jvm 2    | main    | 2016/04/18 10:37:01.248 | WARN  [automatedUpdateCl2010::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdateCl2010) [UpdateOpenLigaDbService] Can not check webservice for updates: I/O error: www.openligadb.de; nested exception is java.net.UnknownHostException: www.openligadb.de
INFO   | jvm 2    | main    | 2016/04/18 10:37:01.249 | WARN  [automatedUpdate1LGer2010::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2010) [UpdateOpenLigaDbService] Can not check webservice for updates: I/O error: www.openligadb.de; nested exception is java.net.UnknownHostException: www.openligadb.de
INFO   | jvm 2    | main    | 2016/04/18 10:37:02.512 | INFO  [automatedUpdate2LGer2010::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate2LGer2010) [UpdateOpenLigaDbService] Updating matches for 2lger2010
INFO   | jvm 2    | main    | 2016/04/18 10:37:02.513 | WARN  [automatedUpdate2LGer2010::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate2LGer2010) [UpdateOpenLigaDbService] Can not update by webservice: I/O error: www.openligadb.de; nested exception is java.net.UnknownHostException: www.openligadb.de
INFO   | jvm 2    | main    | 2016/04/18 10:37:02.513 | INFO  [automatedUpdateEC2012::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdateEC2012) [UpdateOpenLigaDbService] Updating matches for ec2012
INFO   | jvm 2    | main    | 2016/04/18 10:37:02.731 | WARN  [automatedUpdateEC2012::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdateEC2012) [UpdateOpenLigaDbService] Can not update by webservice: I/O error: www.openligadb.de; nested exception is java.net.UnknownHostException: www.openligadb.de
INFO   | jvm 2    | main    | 2016/04/18 10:37:02.732 | INFO  [automatedUpdate1LGer2012::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2012) [UpdateOpenLigaDbService] Updating matches for 1lger2012
INFO   | jvm 2    | main    | 2016/04/18 10:37:02.732 | WARN  [automatedUpdate1LGer2012::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2012) [UpdateOpenLigaDbService] Can not update by webservice: I/O error: www.openligadb.de; nested exception is java.net.UnknownHostException: www.openligadb.de
INFO   | jvm 2    | main    | 2016/04/18 10:37:02.732 | INFO  [automatedUpdate1LGer2010::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2010) [UpdateOpenLigaDbService] Updating matches for 1lger2010
INFO   | jvm 2    | main    | 2016/04/18 10:37:02.732 | WARN  [automatedUpdate1LGer2010::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2010) [UpdateOpenLigaDbService] Can not update by webservice: I/O error: www.openligadb.de; nested exception is java.net.UnknownHostException: www.openligadb.de
INFO   | jvm 2    | main    | 2016/04/18 10:37:02.732 | INFO  [automatedUpdateCl2010::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdateCl2010) [UpdateOpenLigaDbService] Updating matches for cl2010
INFO   | jvm 2    | main    | 2016/04/18 10:37:02.733 | WARN  [automatedUpdateCl2010::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdateCl2010) [UpdateOpenLigaDbService] Can not update by webservice: I/O error: www.openligadb.de; nested exception is java.net.UnknownHostException: www.openligadb.de
INFO   | jvm 2    | main    | 2016/04/18 10:37:02.733 | INFO  [automatedUpdateCl2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdateCl2011) [UpdateOpenLigaDbService] Updating matches for cl2011
INFO   | jvm 2    | main    | 2016/04/18 10:37:02.733 | WARN  [automatedUpdateCl2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdateCl2011) [UpdateOpenLigaDbService] Can not update by webservice: I/O error: www.openligadb.de; nested exception is java.net.UnknownHostException: www.openligadb.de
INFO   | jvm 2    | main    | 2016/04/18 10:37:02.733 | INFO  [automatedUpdateWWC2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdateWWC2011) [UpdateOpenLigaDbService] Updating matches for wwc2011
INFO   | jvm 2    | main    | 2016/04/18 10:37:02.733 | INFO  [automatedUpdateCl2012::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdateCl2012) [UpdateOpenLigaDbService] Updating matches for cl2012
INFO   | jvm 2    | main    | 2016/04/18 10:37:02.733 | INFO  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] Updating matches for 1lger2011
INFO   | jvm 2    | main    | 2016/04/18 10:37:02.734 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] Can not update by webservice: I/O error: www.openligadb.de; nested exception is java.net.UnknownHostException: www.openligadb.de
INFO   | jvm 2    | main    | 2016/04/18 10:37:02.734 | WARN  [automatedUpdateCl2012::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdateCl2012) [UpdateOpenLigaDbService] Can not update by webservice: I/O error: www.openligadb.de; nested exception is java.net.UnknownHostException: www.openligadb.de
INFO   | jvm 2    | main    | 2016/04/18 10:37:02.734 | WARN  [automatedUpdateWWC2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdateWWC2011) [UpdateOpenLigaDbService] Can not update by webservice: I/O error: www.openligadb.de; nested exception is java.net.UnknownHostException: www.openligadb.de
STATUS | wrapper  | main    | 2016/04/18 12:00:00.596 | --> Wrapper Started as Console
STATUS | wrapper  | main    | 2016/04/18 12:00:02.352 | Java Service Wrapper Standard Edition 64-bit 3.5.24
STATUS | wrapper  | main    | 2016/04/18 12:00:02.352 |   Copyright (C) 1999-2014 Tanuki Software, Ltd. All Rights Reserved.
STATUS | wrapper  | main    | 2016/04/18 12:00:02.352 |     http://wrapper.tanukisoftware.com
STATUS | wrapper  | main    | 2016/04/18 12:00:02.352 |   Licensed to hybris software - www.hybris.com for hybris Platform
STATUS | wrapper  | main    | 2016/04/18 12:00:02.353 | 
STATUS | wrapper  | main    | 2016/04/18 12:00:03.736 | Launching a JVM...
INFO   | jvm 1    | main    | 2016/04/18 12:00:06.611 | WrapperManager: Initializing...
INFO   | jvm 1    | main    | 2016/04/18 12:00:08.619 | апр 18, 2016 11:00:08 AM org.apache.coyote.AbstractProtocol init
INFO   | jvm 1    | main    | 2016/04/18 12:00:08.620 | INFO: Initializing ProtocolHandler ["http-bio-9001"]
INFO   | jvm 1    | main    | 2016/04/18 12:00:08.621 | апр 18, 2016 11:00:08 AM org.apache.coyote.AbstractProtocol init
INFO   | jvm 1    | main    | 2016/04/18 12:00:08.621 | INFO: Initializing ProtocolHandler ["http-bio-9002"]
INFO   | jvm 1    | main    | 2016/04/18 12:00:10.146 | апр 18, 2016 11:00:10 AM org.apache.coyote.AbstractProtocol init
INFO   | jvm 1    | main    | 2016/04/18 12:00:10.147 | INFO: Initializing ProtocolHandler ["ajp-bio-8009"]
INFO   | jvm 1    | main    | 2016/04/18 12:00:10.147 | апр 18, 2016 11:00:10 AM org.apache.catalina.startup.Catalina load
INFO   | jvm 1    | main    | 2016/04/18 12:00:10.148 | INFO: Initialization processed in 3141 ms
INFO   | jvm 1    | main    | 2016/04/18 12:00:10.448 | апр 18, 2016 11:00:10 AM org.apache.catalina.mbeans.JmxRemoteLifecycleListener createServer
INFO   | jvm 1    | main    | 2016/04/18 12:00:10.448 | INFO: The JMX Remote Listener has configured the registry on port 9003 and the server on port 9004 for the Platform server
INFO   | jvm 1    | main    | 2016/04/18 12:00:10.448 | апр 18, 2016 11:00:10 AM org.apache.catalina.core.StandardService startInternal
INFO   | jvm 1    | main    | 2016/04/18 12:00:10.449 | INFO: Starting service Catalina
INFO   | jvm 1    | main    | 2016/04/18 12:00:16.494 | апр 18, 2016 11:00:16 AM org.apache.catalina.startup.TaglibUriRule body
INFO   | jvm 1    | main    | 2016/04/18 12:00:16.495 | INFO: TLD skipped. URI: http://displaytag.sf.net/el is already defined
INFO   | jvm 1    | main    | 2016/04/18 12:00:16.495 | апр 18, 2016 11:00:16 AM org.apache.catalina.startup.TaglibUriRule body
INFO   | jvm 1    | main    | 2016/04/18 12:00:16.495 | INFO: TLD skipped. URI: http://displaytag.sf.net is already defined
INFO   | jvm 1    | main    | 2016/04/18 12:00:17.366 | >>> No SAP licenses found in the system. Trying fallback to hybris license.
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.308 | INFO  [localhost-startStop-1] [AbstractTenant] Created master data source DataSourceImpl<<master/master>>
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.408 | INFO  [localhost-startStop-1] [DefaultClusterNodeManagementService] Automatic cluster ID discovery disabled. Configured ID: 0
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.408 | INFO  [localhost-startStop-1] [DefaultBroadcastService] Started message broadcast service:
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.408 | clustering (enabled:false)
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.408 | sending synchronously - no queue
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.408 | methods [<loopback>::de.hybris.platform.cluster.LoopBackBroadcastMethod@b0a633e]
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.908 | INFO  [localhost-startStop-1] [hybrisserver] 
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.914 | INFO  [localhost-startStop-1] [hybrisserver] *****************************************************************
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.915 | INFO  [localhost-startStop-1] [hybrisserver] 
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.915 | INFO  [localhost-startStop-1] [hybrisserver] Starting up hybris server
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.915 | INFO  [localhost-startStop-1] [hybrisserver] 
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.915 | INFO  [localhost-startStop-1] [hybrisserver] Configuration:
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.915 | INFO  [localhost-startStop-1] [hybrisserver] 
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.915 | INFO  [localhost-startStop-1] [hybrisserver] Cluster:     disabled
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.916 | INFO  [localhost-startStop-1] [hybrisserver] Tenant:      master
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.916 | INFO  [localhost-startStop-1] [hybrisserver] Mode:        development
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.916 | INFO  [localhost-startStop-1] [hybrisserver] OS:          Windows 7 6.1, amd64
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.916 | INFO  [localhost-startStop-1] [hybrisserver] Database:    Pool: hybris - hsqldb, table prefix: 
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.917 | INFO  [localhost-startStop-1] [hybrisserver]              SA - jdbc:hsqldb:file:C:\Users\user\IdeaProjects\hybris\data/hsqldb/mydb;shutdown=true;hsqldb.cache_rows=100000;hsqldb.cache_size=20000;hsqldb.write_delay_millis=1000;hsqldb.inc_backup=true;hsqldb.defrag_limit=2;hsqldb.nio_data_file=false
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.917 | INFO  [localhost-startStop-1] [hybrisserver] Platform:    5.7.0.3
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.918 | INFO  [localhost-startStop-1] [hybrisserver] Java:        Oracle Corporation
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.918 | INFO  [localhost-startStop-1] [hybrisserver]              Java(TM) SE Runtime Environment, 1.8.0_73-b02
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.918 | INFO  [localhost-startStop-1] [hybrisserver]              C:\Program Files\Java\jre1.8.0_73
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.918 | INFO  [localhost-startStop-1] [hybrisserver] VM Locale:   language=ru,country=RU,region=null
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.919 | INFO  [localhost-startStop-1] [hybrisserver] Cache:       RegionCache is not yet initialized. [de.hybris.platform.cache.impl.RegionCacheAdapter]
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.919 | INFO  [localhost-startStop-1] [hybrisserver] Server type: tomcat
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.919 | INFO  [localhost-startStop-1] [hybrisserver] 
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.919 | INFO  [localhost-startStop-1] [hybrisserver] *****************************************************************
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.920 | INFO  [localhost-startStop-1] [hybrisserver] 
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.920 | INFO  [localhost-startStop-1] [hybrisserver] ---------------------------------------------------------------
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.920 | INFO  [localhost-startStop-1] [hybrisserver] --- Extensions in dependency order ( options: 
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.921 | INFO  [localhost-startStop-1] [hybrisserver] ---  @deprecated: is deprecated, p: platform extension,*: auto-required 
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.921 | INFO  [localhost-startStop-1] [hybrisserver] ---  ?: lazy-loaded, i: got items.xml, b: got beans.xml, c: got core module 
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.921 | INFO  [localhost-startStop-1] [hybrisserver] ---  w: got web module, h: got HMC module ) 
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.921 | INFO  [localhost-startStop-1] [hybrisserver] ---------------------------------------------------------------
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.922 | INFO  [localhost-startStop-1] [hybrisserver] core 5.7.0.3 [p*cib]
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.922 | INFO  [localhost-startStop-1] [hybrisserver] testweb 5.7.0.3 [p*w]
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.922 | INFO  [localhost-startStop-1] [hybrisserver] scripting 5.7.0.3 [p*ci]
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.922 | INFO  [localhost-startStop-1] [hybrisserver] paymentstandard 5.7.0.3 [p*ci]
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.922 | INFO  [localhost-startStop-1] [hybrisserver] mediaweb 5.7.0.3 [p*cw]
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.923 | INFO  [localhost-startStop-1] [hybrisserver] maintenanceweb 5.7.0.3 [p*w]
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.923 | INFO  [localhost-startStop-1] [hybrisserver] deliveryzone 5.7.0.3 [p*ci]
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.923 | INFO  [localhost-startStop-1] [hybrisserver] commons 5.7.0.3 [p*ci]
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.923 | INFO  [localhost-startStop-1] [hybrisserver] processing->(scripting,commons) 5.7.0.3 [p*ci]
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.923 | INFO  [localhost-startStop-1] [hybrisserver] impex->processing 5.7.0.3 [p*ci]
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.924 | INFO  [localhost-startStop-1] [hybrisserver] validation->impex 5.7.0.3 [p*ci]
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.924 | INFO  [localhost-startStop-1] [hybrisserver] catalog->(validation,commons) 5.7.0.3 [p*cib]
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.924 | INFO  [localhost-startStop-1] [hybrisserver] europe1->(impex,catalog) 5.7.0.3 [p*ci]
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.924 | INFO  [localhost-startStop-1] [hybrisserver] platformservices->(paymentstandard,impex,deliveryzone,europe1,processing) 5.7.0.3 [p*cb]
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.925 | INFO  [localhost-startStop-1] [hybrisserver] workflow->(catalog,platformservices,processing,commons) 5.7.0.3 [p*ci]
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.925 | INFO  [localhost-startStop-1] [hybrisserver] hac->(impex,catalog,processing,platformservices) 5.7.0.3 [p*w]
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.925 | INFO  [localhost-startStop-1] [hybrisserver] comments->(workflow,impex,catalog,processing) 5.7.0.3 [p*ci]
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.926 | INFO  [localhost-startStop-1] [hybrisserver] advancedsavedquery->(impex,catalog,processing) 5.7.0.3 [p*ci]
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.926 | INFO  [localhost-startStop-1] [hybrisserver] ldap->(impex,catalog,processing) <-?-platformhmc 5.7.0.3 [?ci] path:C:\Users\user\IdeaProjects\hybris\bin\ext-platform-optional\ldap
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.926 | INFO  [localhost-startStop-1] [hybrisserver] hmc->scripting 5.7.0.3 [ciw] path:C:\Users\user\IdeaProjects\hybris\bin\ext-platform-optional\hmc
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.927 | INFO  [localhost-startStop-1] [hybrisserver] mediaconversion->hmc 5.7.0.3 [ciwh] path:C:\Users\user\IdeaProjects\hybris\bin\ext-platform-optional\mediaconversion
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.927 | INFO  [localhost-startStop-1] [hybrisserver] platformhmc->(ldap,hmc) 5.7.0.3 [cibh] path:C:\Users\user\IdeaProjects\hybris\bin\ext-platform-optional\platformhmc
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.928 | INFO  [localhost-startStop-1] [hybrisserver] cockpit->(comments,workflow,impex,catalog,processing,validation) 5.7.0.3 [ci] path:C:\Users\user\IdeaProjects\hybris\bin\ext-cockpit\cockpit
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.928 | INFO  [localhost-startStop-1] [hybrisserver] cuppy->(cockpit,hmc) 5.7.0.3 [ciwh] path:C:\Users\user\IdeaProjects\hybris\bin\custom\cuppy
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.928 | INFO  [localhost-startStop-1] [hybrisserver] cuppytrail->cuppy 5.7.0.3 [cib] path:C:\Users\user\IdeaProjects\hybris\bin\custom\cuppytrail
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.929 | INFO  [localhost-startStop-1] [hybrisserver] mcc->(impex,processing,cockpit) 5.7.0.3 [ciw] path:C:\Users\user\IdeaProjects\hybris\bin\ext-cockpit\mcc
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.930 | INFO  [localhost-startStop-1] [hybrisserver] backoffice 5.7.0.3 [ciw] path:C:\Users\user\IdeaProjects\hybris\bin\ext-backoffice\backoffice
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.930 | INFO  [localhost-startStop-1] [hybrisserver] admincockpit->(impex,processing,validation,cockpit) 5.7.0.3 [ciw] path:C:\Users\user\IdeaProjects\hybris\bin\ext-cockpit\admincockpit
INFO   | jvm 1    | main    | 2016/04/18 12:00:28.931 | INFO  [localhost-startStop-1] [hybrisserver] ---------------------------------------------------------------
INFO   | jvm 1    | main    | 2016/04/18 12:00:29.668 | INFO  [localhost-startStop-1] [Licence] ##########################################################################
INFO   | jvm 1    | main    | 2016/04/18 12:00:29.668 | INFO  [localhost-startStop-1] [Licence] This Hybris licence is only for demo or develop usage and is valid for 30 days.
INFO   | jvm 1    | main    | 2016/04/18 12:00:29.669 | INFO  [localhost-startStop-1] [Licence] After this time you have to reinitialize database to continue your work.
INFO   | jvm 1    | main    | 2016/04/18 12:00:29.669 | INFO  [localhost-startStop-1] [Licence] Remaining days ====> 19
INFO   | jvm 1    | main    | 2016/04/18 12:00:29.669 | INFO  [localhost-startStop-1] [Licence] ##########################################################################
INFO   | jvm 1    | main    | 2016/04/18 12:00:34.235 | INFO  [localhost-startStop-1] [HybrisContextFactory] Loading <<global>> spring config from extension (core) located in (global-core-spring.xml,core-cache.xml,global-servicelayer-spring.xml,global-core-jmx-spring.xml,global-statistics-spring.xml) took: (1,553 s)
INFO   | jvm 1    | main    | 2016/04/18 12:00:34.336 | INFO  [localhost-startStop-1] [HybrisContextFactory] Loading <<global>> spring config from extension (mediaconversion) located in (/mediaconversion-global-context.xml) took: (81,62 ms)
INFO   | jvm 1    | main    | 2016/04/18 12:00:34.437 | INFO  [localhost-startStop-1] [HybrisContextFactory] Loading <<global>> spring config from extension (cockpit) located in (global-cockpit-spring.xml) took: (95,78 ms)
INFO   | jvm 1    | main    | 2016/04/18 12:00:34.771 | INFO  [localhost-startStop-1] [HybrisContextFactory] Loading <<global>> spring config from extension (cuppy) located in (global-cuppy-spring.xml,cuppy-ws-spring.xml) took: (270,8 ms)
INFO   | jvm 1    | main    | 2016/04/18 12:00:35.605 | INFO  [localhost-startStop-1] [DefaultRMIRegistryService] Creating Registry on port 2198.
INFO   | jvm 1    | main    | 2016/04/18 12:00:35.606 | INFO  [localhost-startStop-1] [LocalRMISocketFactory] Creating server socket at '/127.0.0.1:2198'.
INFO   | jvm 1    | main    | 2016/04/18 12:00:36.834 | INFO  [localhost-startStop-1] [HybrisContextFactory] - Refreshing SpringContext (Global context) took: (2,138 s)
INFO   | jvm 1    | main    | 2016/04/18 12:00:36.835 | INFO  [localhost-startStop-1] [HybrisContextFactory] Initializing <<global>> Spring ApplicationContext took: (4,329 s)
INFO   | jvm 1    | main    | 2016/04/18 12:00:36.835 | WARN  [localhost-startStop-1] [AutowiredAnnotationBeanPostProcessor] Inconsistent constructor declaration on bean with name 'defaultCacheController': single autowire-marked constructor flagged as optional - this constructor is effectively required since there is no default constructor to fall back to: public de.hybris.platform.regioncache.DefaultCacheController(de.hybris.platform.regioncache.CacheConfiguration)
INFO   | jvm 1    | main    | 2016/04/18 12:00:36.836 | WARN  [localhost-startStop-1] [AutowiredAnnotationBeanPostProcessor] Inconsistent constructor declaration on bean with name 'defaultCacheController': single autowire-marked constructor flagged as optional - this constructor is effectively required since there is no default constructor to fall back to: public de.hybris.platform.regioncache.DefaultCacheController(de.hybris.platform.regioncache.CacheConfiguration)
INFO   | jvm 1    | main    | 2016/04/18 12:00:37.641 | INFO  [localhost-startStop-1] [EHCacheRegion] EHCacheRegion entityCacheRegion, eviction policy FIFO, size 100000
INFO   | jvm 1    | main    | 2016/04/18 12:00:37.841 | INFO  [localhost-startStop-1] [EHCacheRegion] EHCacheRegion queryCacheRegion, eviction policy FIFO, size 20000
INFO   | jvm 1    | main    | 2016/04/18 12:00:38.041 | INFO  [localhost-startStop-1] [DefaultCacheController] Regioncache initialized with region count 5
INFO   | jvm 1    | main    | 2016/04/18 12:00:38.041 | INFO  [localhost-startStop-1] [DefaultCacheController] Cache region: Name: typesystemCacheRegion, size: 0, types: [81, 82, 83, 84, 87], statistics: true, class: class de.hybris.platform.regioncache.region.impl.UnlimitedCacheRegion
INFO   | jvm 1    | main    | 2016/04/18 12:00:38.041 | INFO  [localhost-startStop-1] [DefaultCacheController] Cache region: Name: entityCacheRegion, size: 100000, types: [__ALL_TYPES__, __NO_QUERY__], exclusive computation: false, statistics: true, class: class de.hybris.platform.regioncache.region.impl.EHCacheRegion
