INFO   | jvm 1    | main    | 2016/04/19 10:51:06.859 | INFO  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] Checking update status for 1lger2011
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.967 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [ByNameTeamCalculationStrategy] Can not find a team for Bayer 04 Leverkusen
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.967 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] Error creating match 14088
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.967 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [ByNameTeamCalculationStrategy] Can not find a team for Bayer 04 Leverkusen
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.968 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] Error creating match 14090
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.968 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [ByNameTeamCalculationStrategy] Can not find a team for Bayer 04 Leverkusen
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.968 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] Error creating match 14102
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.969 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [ByNameTeamCalculationStrategy] Can not find a team for Bayer 04 Leverkusen
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.969 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] Error creating match 14108
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.970 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [ByNameTeamCalculationStrategy] Can not find a team for Bayer 04 Leverkusen
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.970 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] Error creating match 14120
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.970 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [ByNameTeamCalculationStrategy] Can not find a team for Bayer 04 Leverkusen
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.971 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] Error creating match 14133
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.971 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [ByNameTeamCalculationStrategy] Can not find a team for Bayer 04 Leverkusen
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.971 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] Error creating match 14134
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.972 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [ByNameTeamCalculationStrategy] Can not find a team for Bayer 04 Leverkusen
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.973 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] Error creating match 14145
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.973 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [ByNameTeamCalculationStrategy] Can not find a team for Bayer 04 Leverkusen
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.973 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] Error creating match 14152
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.974 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [ByNameTeamCalculationStrategy] Can not find a team for Bayer 04 Leverkusen
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.974 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] Error creating match 14161
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.974 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [ByNameTeamCalculationStrategy] Can not find a team for Bayer 04 Leverkusen
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.974 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] Error creating match 14170
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.975 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [ByNameTeamCalculationStrategy] Can not find a team for Bayer 04 Leverkusen
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.976 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] Error creating match 14184
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.976 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [ByNameTeamCalculationStrategy] Can not find a team for Bayer 04 Leverkusen
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.976 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] Error creating match 14188
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.977 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [ByNameTeamCalculationStrategy] Can not find a team for Bayer 04 Leverkusen
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.977 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] Error creating match 14205
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.977 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [ByNameTeamCalculationStrategy] Can not find a team for Bayer 04 Leverkusen
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.978 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] Error creating match 14206
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.978 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [ByNameTeamCalculationStrategy] Can not find a team for Bayer 04 Leverkusen
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.978 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] Error creating match 14215
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.979 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [ByNameTeamCalculationStrategy] Can not find a team for Bayer 04 Leverkusen
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.980 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] Error creating match 14225
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.980 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [ByNameTeamCalculationStrategy] Can not find a team for Bayer 04 Leverkusen
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.980 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] Error creating match 14243
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.980 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [ByNameTeamCalculationStrategy] Can not find a team for Bayer 04 Leverkusen
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.981 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] Error creating match 14245
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.981 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [ByNameTeamCalculationStrategy] Can not find a team for Bayer 04 Leverkusen
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.981 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] Error creating match 14257
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.982 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [ByNameTeamCalculationStrategy] Can not find a team for Bayer 04 Leverkusen
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.983 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] Error creating match 14263
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.983 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [ByNameTeamCalculationStrategy] Can not find a team for Bayer 04 Leverkusen
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.983 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] Error creating match 14275
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.984 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [ByNameTeamCalculationStrategy] Can not find a team for Bayer 04 Leverkusen
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.984 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] Error creating match 14287
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.984 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [ByNameTeamCalculationStrategy] Can not find a team for Bayer 04 Leverkusen
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.985 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] Error creating match 14289
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.985 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [ByNameTeamCalculationStrategy] Can not find a team for Bayer 04 Leverkusen
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.985 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] Error creating match 14300
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.986 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [ByNameTeamCalculationStrategy] Can not find a team for Bayer 04 Leverkusen
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.987 | WARN  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] Error creating match 14307
INFO   | jvm 1    | main    | 2016/04/19 10:53:36.987 | INFO  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] Finished updating matches for 1lger2011
INFO   | jvm 1    | main    | 2016/04/19 11:47:26.218 | INFO  [automatedUpdateEC2012::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdateEC2012) [UpdateOpenLigaDbService] Checking update status for ec2012
INFO   | jvm 1    | main    | 2016/04/19 11:47:26.418 | INFO  [automatedUpdateEC2012::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdateEC2012) [UpdateOpenLigaDbService] No update needed for ec2012
INFO   | jvm 1    | main    | 2016/04/19 11:47:36.328 | INFO  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] Checking update status for 1lger2011
INFO   | jvm 1    | main    | 2016/04/19 11:47:36.329 | INFO  [automatedUpdateWWC2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdateWWC2011) [UpdateOpenLigaDbService] Checking update status for wwc2011
INFO   | jvm 1    | main    | 2016/04/19 11:47:36.329 | INFO  [automatedUpdate2LGer2010::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate2LGer2010) [UpdateOpenLigaDbService] Checking update status for 2lger2010
INFO   | jvm 1    | main    | 2016/04/19 11:47:36.329 | INFO  [automatedUpdate1LGer2012::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2012) [UpdateOpenLigaDbService] Checking update status for 1lger2012
INFO   | jvm 1    | main    | 2016/04/19 11:47:36.330 | INFO  [automatedUpdateCl2010::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdateCl2010) [UpdateOpenLigaDbService] Checking update status for cl2010
INFO   | jvm 1    | main    | 2016/04/19 11:47:36.330 | INFO  [automatedUpdateCl2012::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdateCl2012) [UpdateOpenLigaDbService] Checking update status for cl2012
INFO   | jvm 1    | main    | 2016/04/19 11:47:36.330 | INFO  [automatedUpdateCl2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdateCl2011) [UpdateOpenLigaDbService] Checking update status for cl2011
INFO   | jvm 1    | main    | 2016/04/19 11:47:36.331 | INFO  [automatedUpdate1LGer2010::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2010) [UpdateOpenLigaDbService] Checking update status for 1lger2010
INFO   | jvm 1    | main    | 2016/04/19 11:47:36.531 | INFO  [automatedUpdateWWC2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdateWWC2011) [UpdateOpenLigaDbService] No update needed for wwc2011
INFO   | jvm 1    | main    | 2016/04/19 11:47:36.531 | INFO  [automatedUpdate1LGer2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2011) [UpdateOpenLigaDbService] No update needed for 1lger2011
INFO   | jvm 1    | main    | 2016/04/19 11:47:36.532 | INFO  [automatedUpdate1LGer2012::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2012) [UpdateOpenLigaDbService] No update needed for 1lger2012
INFO   | jvm 1    | main    | 2016/04/19 11:47:36.532 | INFO  [automatedUpdate1LGer2010::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2010) [UpdateOpenLigaDbService] No update needed for 1lger2010
INFO   | jvm 1    | main    | 2016/04/19 11:47:36.532 | INFO  [automatedUpdate2LGer2010::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate2LGer2010) [UpdateOpenLigaDbService] No update needed for 2lger2010
INFO   | jvm 1    | main    | 2016/04/19 11:47:36.533 | INFO  [automatedUpdateCl2012::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdateCl2012) [UpdateOpenLigaDbService] No update needed for cl2012
INFO   | jvm 1    | main    | 2016/04/19 11:47:36.533 | INFO  [automatedUpdateCl2011::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdateCl2011) [UpdateOpenLigaDbService] No update needed for cl2011
INFO   | jvm 1    | main    | 2016/04/19 11:47:36.534 | INFO  [automatedUpdateCl2010::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdateCl2010) [UpdateOpenLigaDbService] No update needed for cl2010
INFO   | jvm 1    | main    | 2016/04/19 12:47:27.297 | INFO  [automatedUpdateEC2012::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdateEC2012) [UpdateOpenLigaDbService] Checking update status for ec2012
INFO   | jvm 1    | main    | 2016/04/19 12:47:27.398 | INFO  [automatedUpdateEC2012::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdateEC2012) [UpdateOpenLigaDbService] No update needed for ec2012
INFO   | jvm 1    | main    | 2016/04/19 12:47:37.317 | INFO  [automatedUpdate1LGer2012::de.hybris.platform.servicelayer.internal.jalo.ServicelayerJob] (automatedUpdate1LGer2012) [UpdateOpenLigaDbService] Checking update status for 1lger2012
